1735690920000000,93800.01000000,93800.01000000,93733.50000000,93733.50000000,3.67353000,1735690979999999,344502.18415350,2081,0.65900000,61802.19613040,0
1735690980000000,93733.51000000,93751.72000000,93707.81000000,93748.42000000,7.37456000,1735691039999999,691199.11625500,1361,6.12365000,573948.54501280,0
1735691040000000,93748.43000000,93757.58000000,93740.00000000,93740.00000000,1.95850000,1735691099999999,183610.63152680,798,1.46691000,137522.63759880,0
1735691100000000,93740.00000000,93740.02000000,93734.49000000,93734.50000000,2.48659000,1735691159999999,233090.90813730,269,1.00180000,93907.54423850,0
1735691160000000,93734.49000000,93734.50000000,93721.00000000,93733.63000000,6.90205000,1735691219999999,646922.46836840,697,4.52161000,423799.70039460,0
1735691220000000,93733.62000000,93733.63000000,93727.29000000,93727.31000000,1.09465000,1735691279999999,102602.35628010,174,0.42203000,39556.96334140,0
1735691280000000,93727.30000000,93737.13000000,93727.30000000,93732.03000000,3.22099000,1735691339999999,301912.18912140,294,1.87291000,175547.68341500,0
1735691340000000,93732.02000000,93761.90000000,93732.02000000,93761.90000000,3.58812000,1735691399999999,336376.95290020,949,2.29402000,215043.15019750,0
1735691400000000,93761.90000000,93798.21000000,93761.89000000,93798.21000000,2.16765000,1735691459999999,203271.94703650,940,1.81092000,169820.26808510,0
1735691460000000,93798.21000000,93878.79000000,93798.21000000,93842.33000000,11.47736000,1735691519999999,1077060.58755460,2703,7.22948000,678365.12905890,0
1735691520000000,93842.33000000,93963.67000000,93842.33000000,93931.99000000,9.87733000,1735691579999999,927679.76809120,3781,8.01546000,752793.34948340,0
1735691580000000,93931.98000000,93940.52000000,93892.30000000,93892.30000000,14.71913000,1735691639999999,1382432.65535430,1566,8.04559000,755650.37148420,0
1735691640000000,93892.31000000,93892.31000000,93882.91000000,93882.92000000,2.95958000,1735691699999999,277868.59027700,203,0.71667000,67289.55682260,0
1735691700000000,93882.91000000,93894.48000000,93868.00000000,93884.27000000,10.62094000,1735691759999999,997099.72553570,935,5.73335000,538231.90299690,0
1735691760000000,93884.26000000,93884.27000000,93848.48000000,93861.48000000,4.96638000,1735691819999999,466145.07650520,1428,2.27420000,213451.70471420,0
1735691820000000,93861.48000000,93875.41000000,93836.61000000,93840.92000000,3.22763000,1735691879999999,302934.51781050,1599,0.83651000,78506.80106290,0
1735691880000000,93840.91000000,93924.61000000,93840.91000000,93924.60000000,6.94487000,1735691939999999,651855.24711040,2067,6.41341000,601969.35641640,0
1735691940000000,93924.61000000,93924.61000000,93884.60000000,93909.03000000,3.85219000,1735691999999999,361709.18699440,1223,2.83708000,266388.19779880,0
1735692000000000,93909.03000000,93952.97000000,93899.23000000,93933.18000000,7.68567000,1735692059999999,721901.72441410,1457,6.66727000,626249.67211500,0
1735692060000000,93933.18000000,93933.18000000,93892.00000000,93892.00000000,4.50011000,1735692119999999,422624.11452870,1243,2.67537000,251258.80537620,0
1735692120000000,93892.00000000,93906.24000000,93889.98000000,93893.17000000,3.69293000,1735692179999999,346747.35886570,710,3.15765000,296486.98738510,0
1735692180000000,93893.18000000,93924.66000000,93893.17000000,93910.01000000,5.65811000,1735692239999999,531366.45783200,1126,3.79563000,356443.41962340,0
